timestamp,cpu_percent,bytes_sent,player1_pos_x,player1_pos_y
1765032296.0432236,0.0,0,0,0
1765032296.0942156,58.3,0,0,0
1765032296.1450067,54.2,0,0,0
1765032296.195864,55.2,0,0,0
1765032296.2467551,48.0,0,0,0
1765032296.2975974,50.0,0,0,0
1765032296.3484755,52.0,0,0,0
1765032296.3993707,56.7,0,0,0
1765032296.4502025,57.7,0,0,0
1765032296.5010796,56.5,0,0,0
1765032296.5519378,51.6,0,0,0
1765032296.602812,46.2,0,0,0
1765032296.6536584,50.0,0,0,0
1765032296.7044945,50.0,0,0,0
1765032296.755403,53.3,0,0,0
1765032296.8062482,50.0,0,0,0
1765032296.8570974,66.7,0,0,0
1765032296.9080288,50.0,0,0,0
1765032296.9588416,56.7,0,0,0
1765032297.0097299,50.0,0,0,0
1765032297.0605361,54.2,0,0,0
1765032297.1114693,50.0,0,0,0
1765032297.1622837,55.2,0,0,0
1765032297.2131472,50.0,0,0,0
1765032297.264013,50.0,0,0,0
1765032297.3148677,48.1,0,0,0
1765032297.3657427,58.1,0,0,0
1765032297.4166286,54.5,0,0,0
1765032297.4674633,50.0,0,0,0
1765032297.5184124,55.6,0,0,0
1765032297.569205,50.0,0,0,0
1765032297.620047,50.0,0,0,0
1765032297.6738093,83.3,0,0,0
1765032297.7247932,63.3,0,0,0
1765032297.7756393,46.2,0,0,0
1765032297.826526,50.0,0,0,0
1765032297.8773646,70.8,0,0,0
1765032297.9282465,64.5,0,0,0
1765032297.9790819,60.0,0,0,0
1765032298.0299733,66.7,0,0,0
1765032298.080862,68.0,0,0,0
1765032298.1317565,60.0,0,0,0
1765032298.1825345,60.0,0,0,0
1765032298.2333975,60.0,0,0,0
1765032298.2843091,62.5,0,0,0
1765032298.3351405,65.6,0,0,0
1765032298.3859909,75.0,0,0,0
1765032298.4368615,75.0,0,0,0
1765032298.4877398,79.2,0,0,0
1765032298.5386424,81.2,0,0,0
1765032298.5894654,87.5,0,0,0
1765032298.6403859,75.0,0,0,0
1765032298.6912484,79.2,0,0,0
1765032298.7422395,78.1,0,0,0
1765032298.7928665,83.3,0,0,0
1765032298.8438218,91.7,0,0,0
1765032298.894632,75.0,0,0,0
1765032298.9454732,84.4,0,0,0
1765032298.996505,83.3,996,0,0
1765032299.0470266,83.3,1378,0,0
1765032299.097828,92.0,1760,0,0
1765032299.1487584,90.6,2142,0,0
1765032299.1998227,75.0,2524,1,0
1765032299.2505536,83.3,2906,1,0
1765032299.301207,83.3,3288,1,0
1765032299.351643,93.8,3670,1,0
1765032299.401971,79.2,5149,1,0
1765032299.4525497,83.3,5913,1,0
1765032299.5027776,79.2,6677,1,0
1765032299.5531526,84.4,7441,1,0
1765032299.6035929,96.0,8205,0,0
1765032299.6541264,79.2,8969,0,0
1765032299.7046547,79.2,9733,0,0
1765032299.754967,78.1,10497,0,0
1765032299.8053572,75.0,11261,0,0
1765032299.8563015,79.2,12025,0,0
1765032299.9093473,79.2,12789,0,0
1765032299.9599018,81.2,14428,0,0
1765032300.0103257,70.8,16214,0,1
1765032300.0606284,100.0,17360,0,1
1765032300.1115465,87.5,18506,0,1
1765032300.1622648,75.0,19652,0,1
1765032300.2127707,62.5,20798,1,1
1765032300.2633007,70.8,21944,1,1
1765032300.3136597,62.5,23090,1,1
1765032300.3644426,71.9,24236,1,1
1765032300.414779,70.8,25702,1,1
1765032300.4652338,66.7,26848,1,1
1765032300.5164719,66.7,29355,1,1
1765032300.5670345,83.3,30883,1,1
1765032300.6179125,81.2,32411,1,0
1765032300.6680782,62.5,33939,1,0
1765032300.71859,50.0,35467,1,0
1765032300.7694561,62.5,36995,1,0
1765032300.8200023,53.1,38523,1,0
1765032300.8707998,50.0,40051,1,0
1765032300.921172,58.3,41579,1,0
1765032300.9715536,50.0,43487,1,0
1765032301.0223606,62.5,45391,0,0
1765032301.0722914,79.2,46919,0,0
1765032301.1226811,75.0,48447,0,0
1765032301.1732962,54.2,49975,0,0
1765032301.2234852,50.0,51503,0,0
1765032301.2744381,50.0,53031,0,0
1765032301.3248053,50.0,54559,0,0
1765032301.37578,54.2,56087,0,0
1765032301.4267452,50.0,58005,0,1
1765032301.4775562,62.5,59533,0,1
1765032301.528484,62.5,61198,0,1
1765032301.5794044,58.3,62726,0,1
1765032301.630002,62.5,64254,0,1
1765032301.6803513,50.0,65782,0,1
1765032301.7307067,50.0,67310,0,1
1765032301.7810643,50.0,68838,0,1
1765032301.832001,50.0,70366,0,1
1765032301.882309,50.0,71894,0,1
1765032301.9327183,50.0,73422,0,1
1765032301.9831352,50.0,75331,0,1
1765032302.0338187,75.0,76996,0,1
1765032302.0844796,56.2,78524,0,0
1765032302.1354618,66.7,80052,0,0
1765032302.1858234,58.3,81580,0,0
1765032302.23671,50.0,83108,0,0
1765032302.2875078,50.0,84636,0,0
1765032302.3380573,54.2,86164,0,0
1765032302.3880413,58.3,87692,0,0
1765032302.4387462,54.2,89359,0,0
1765032302.4892342,58.1,90887,0,0
1765032302.5398436,52.0,92800,0,0
1765032302.590402,62.5,94328,0,0
1765032302.640365,60.0,95856,0,0
1765032302.6907294,58.3,97384,0,0
1765032302.7411673,53.1,98912,0,0
1765032302.791569,50.0,100440,0,0
1765032302.8419256,50.0,101968,0,0
1765032302.8922913,58.3,103496,0,0
1765032302.9431643,53.1,105024,0,0
1765032302.9935505,54.2,106690,0,0
1765032303.0439756,54.2,108355,0,0
1765032303.0948718,54.2,109883,1,0
1765032303.1457298,53.1,111411,1,0
1765032303.1961544,62.5,112939,1,0
1765032303.24655,54.2,114467,1,0
1765032303.2975693,50.0,115995,2,0
1765032303.3483636,50.0,117523,2,0
1765032303.3989003,69.7,119051,2,0
1765032303.4500484,54.2,120718,2,0
1765032303.5005922,54.2,122246,1,0
1765032303.5512867,58.3,123912,1,0
1765032303.6014495,50.0,125440,1,0
1765032303.651892,54.2,126968,1,0
1765032303.7027974,58.3,128496,0,0
1765032303.75375,58.3,130024,0,0
1765032303.804238,56.2,131552,0,0
1765032303.8544674,50.0,133080,0,0
1765032303.9054065,62.5,134608,0,0
1765032303.9557908,50.0,136136,0,0
1765032304.0067844,59.4,138049,0,0
1765032304.0574164,70.8,139714,0,0
1765032304.1077719,50.0,141242,0,0
1765032304.1585128,58.3,142770,0,0
1765032304.208929,65.6,144298,0,0
1765032304.2594333,58.3,145826,0,0
1765032304.3099186,50.0,147354,1,0
1765032304.3602486,54.2,148882,1,0
1765032304.4105604,58.3,150410,1,0
1765032304.4617338,50.0,152324,1,0
1765032304.5118372,54.2,153852,0,0
1765032304.563173,50.0,155761,0,0
1765032304.6138506,64.0,157289,0,0
1765032304.6640143,56.2,158817,0,0
1765032304.7144778,54.2,160345,0,0
1765032304.7653656,50.0,161873,0,0
1765032304.8156874,50.0,163401,0,0
1765032304.8661468,56.2,164929,0,0
1765032304.9166121,66.7,166457,1,0
1765032304.9675312,50.0,167985,1,0
1765032305.018234,54.2,169788,1,0
1765032305.068773,50.0,171316,1,1
1765032305.119949,54.2,172844,1,1
1765032305.170158,54.2,174372,1,1
1765032305.2206151,54.2,175900,1,1
1765032305.2716525,50.0,177428,1,1
1765032305.3218882,50.0,178956,1,1
1765032305.37238,54.2,180484,1,1
1765032305.4226577,54.2,182012,1,1
1765032305.473081,50.0,183679,1,1
1765032305.5240526,62.5,185592,1,1
1765032305.574488,50.0,187120,1,1
1765032305.6254244,50.0,188648,1,1
1765032305.676473,54.2,190176,1,1
1765032305.7274408,53.1,191704,0,1
1765032305.7777681,54.2,193232,0,1
1765032305.8287675,50.0,194760,0,1
1765032305.8795128,54.2,196288,0,1
1765032305.930101,56.2,197816,0,2
1765032305.9802437,50.0,199344,0,2
1765032306.0307832,58.3,201645,0,2
1765032306.0819533,54.2,203173,0,2
1765032306.1319692,57.6,204701,1,2
1765032306.182449,50.0,206229,1,2
1765032306.2328315,54.2,207757,1,2
1765032306.2831478,54.2,209285,1,2
1765032306.3335602,50.0,210813,1,3
1765032306.383966,54.2,212341,1,3
1765032306.4349356,50.0,213869,1,3
1765032306.485815,50.0,215536,1,3
1765032306.5362065,54.2,217202,0,3
1765032306.5871692,50.0,218730,0,3
1765032306.6375344,50.0,220258,0,3
1765032306.6884527,58.3,221786,0,3
1765032306.7388358,50.0,223314,0,2
1765032306.7898264,53.1,224842,0,2
1765032306.840219,50.0,226370,0,2
1765032306.8906133,50.0,227898,0,2
1765032306.9408586,58.3,229426,0,1
1765032306.9917128,53.1,230954,0,1
1765032307.042633,66.7,233004,0,1
1765032307.0935156,50.0,234532,0,1
1765032307.144208,54.2,236060,0,1
1765032307.1944811,56.2,237588,0,1
1765032307.2452397,58.3,239116,0,1
1765032307.295601,52.0,240644,0,1
1765032307.3460171,50.0,242172,0,2
1765032307.396426,50.0,243700,0,2
1765032307.4468036,50.0,245228,0,2
1765032307.4973698,58.3,247138,0,2
1765032307.5476685,54.2,248804,0,2
1765032307.5981271,54.2,250332,0,2
1765032307.6481156,53.1,251860,0,2
1765032307.698674,58.3,253388,0,2
1765032307.7496905,54.2,254916,0,2
1765032307.800527,50.0,256444,0,2
1765032307.8509564,50.0,257972,0,2
1765032307.901204,58.3,259500,0,2
1765032307.9521604,54.2,261028,0,1
1765032308.0026042,50.0,262556,0,1
1765032308.053476,65.6,264602,0,1
1765032308.104009,50.0,266130,0,1
1765032308.1542115,50.0,267658,0,2
1765032308.2055254,58.3,269186,0,2
1765032308.255833,59.4,270714,0,2
1765032308.306606,50.0,272242,0,2
1765032308.3575256,52.0,273770,1,2
1765032308.408462,50.0,275298,1,2
1765032308.4595551,53.1,277212,1,2
1765032308.5107074,58.3,278740,1,2
1765032308.5613637,54.2,280653,1,2
1765032308.6115937,50.0,282181,1,2
1765032308.662119,53.1,283709,1,2
1765032308.7125018,50.0,285237,1,2
1765032308.7633712,54.2,286765,1,1
1765032308.8138196,58.3,288293,1,1
1765032308.864178,50.0,289821,1,1
1765032308.9150898,59.4,291349,1,1
1765032308.9659703,50.0,292877,0,1
1765032309.0168848,58.3,294790,0,1
1765032309.0672824,62.5,296455,0,1
1765032309.1178224,50.0,297983,0,1
1765032309.1686058,54.2,299511,1,1
1765032309.218996,58.3,301039,1,1
1765032309.2695844,54.2,302567,1,1
1765032309.3199172,59.4,304095,1,1
1765032309.3702383,58.3,305623,1,1
1765032309.420575,58.3,307151,1,1
1765032309.471481,54.2,309069,1,1
1765032309.5223954,50.0,310597,1,1
1765032309.5727985,50.0,312510,1,2
1765032309.6237206,54.2,314038,1,2
1765032309.6740358,50.0,315566,1,2
1765032309.7245448,54.5,317094,1,2
1765032309.7753894,50.0,318622,1,3
1765032309.8257363,54.2,320150,1,3
1765032309.876142,54.2,321678,1,3
1765032309.9265513,50.0,323206,1,3
1765032309.9774125,56.2,324734,1,3
1765032310.0285094,58.3,326647,1,3
1765032310.0793226,100.0,328555,1,3
1765032310.1293554,62.5,330083,1,3
1765032310.1801562,53.1,331611,1,3
1765032310.2305565,62.5,333139,1,2
1765032310.2809222,58.3,334667,1,2
1765032310.3313987,62.5,336195,1,2
1765032310.3818586,59.4,337723,1,2
1765032310.4327803,50.0,339251,0,2
1765032310.4839516,62.5,341165,0,2
1765032310.5340621,54.2,342693,0,2
1765032310.5849152,50.0,344598,0,2
1765032310.6347985,50.0,346126,1,2
1765032310.685209,50.0,347654,1,2
1765032310.7357376,54.2,349182,1,2
1765032310.7867832,65.6,350710,1,2
1765032310.8375597,54.2,352238,1,1
1765032310.8884397,50.0,353766,1,1
1765032310.9395554,50.0,355294,1,1
1765032310.9903564,56.2,356822,1,0
1765032311.0408354,54.2,358735,1,0
1765032311.0912151,50.0,360404,1,0
1765032311.1415765,54.2,361936,1,0
1765032311.191744,50.0,363468,1,1
1765032311.2423356,62.5,365000,1,1
1765032311.2931473,50.0,366532,1,1
1765032311.343542,54.2,368064,1,1
1765032311.393984,58.3,369596,0,1
1765032311.4449081,50.0,371128,0,1
1765032311.4953287,66.7,373050,0,1
1765032311.5461738,50.0,374582,0,1
1765032311.5971713,50.0,376252,0,0
1765032311.6475189,53.1,377784,0,0
