timestamp,cpu_percent,bytes_sent,player1_pos_x,player1_pos_y,player2_pos_x,player2_pos_y,player3_pos_x,player3_pos_y,player4_pos_x,player4_pos_y
1765509684.1805737,0.0,0,0,0,19,19,0,19,19,0
1765509684.2496421,0.0,0,0,0,19,19,0,19,19,0
1765509684.3001268,11.1,0,0,0,19,19,0,19,19,0
1765509684.3551526,57.1,0,0,0,19,19,0,19,19,0
1765509684.4057143,42.9,0,0,0,19,19,0,19,19,0
1765509684.4562814,50.0,0,0,0,19,19,0,19,19,0
1765509684.5067692,0.0,0,0,0,19,19,0,19,19,0
1765509684.5582204,0.0,0,0,0,19,19,0,19,19,0
1765509684.610987,9.1,0,0,0,19,19,0,19,19,0
1765509684.6647666,0.0,0,0,0,19,19,0,19,19,0
1765509684.7165742,0.0,0,0,0,19,19,0,19,19,0
1765509684.7678342,0.0,0,0,0,19,19,0,19,19,0
1765509684.8230405,0.0,0,0,0,19,19,0,19,19,0
1765509684.873687,0.0,0,0,0,19,19,0,19,19,0
1765509684.925404,0.0,0,0,0,19,19,0,19,19,0
1765509684.984321,0.0,0,0,0,19,19,0,19,19,0
1765509685.0351112,0.0,0,0,0,19,19,0,19,19,0
1765509685.0904171,0.0,0,0,0,19,19,0,19,19,0
1765509685.141125,0.0,0,0,0,19,19,0,19,19,0
1765509685.194148,0.0,0,0,0,19,19,0,19,19,0
1765509685.244968,0.0,0,0,0,19,19,0,19,19,0
1765509685.3037531,9.1,0,0,0,19,19,0,19,19,0
1765509685.357249,42.9,0,0,0,19,19,0,19,19,0
1765509685.4130936,22.2,0,0,0,19,19,0,19,19,0
1765509685.4651797,0.0,0,0,0,19,19,0,19,19,0
1765509685.516031,0.0,0,0,0,19,19,0,19,19,0
1765509685.5697818,0.0,0,0,0,19,19,0,19,19,0
1765509685.6227086,0.0,0,0,0,19,19,0,19,19,0
1765509685.6753833,0.0,0,0,0,19,19,0,19,19,0
1765509685.726996,0.0,0,0,0,19,19,0,19,19,0
1765509685.7794585,9.1,0,0,0,19,19,0,19,19,0
1765509685.8330975,0.0,0,0,0,19,19,0,19,19,0
1765509685.884876,0.0,0,0,0,19,19,0,19,19,0
1765509685.937174,0.0,0,0,0,19,19,0,19,19,0
1765509685.9959772,9.1,0,0,0,19,19,0,19,19,0
1765509686.0467415,0.0,0,0,0,19,19,0,19,19,0
1765509686.1026127,0.0,0,0,0,19,19,0,19,19,0
1765509686.15545,0.0,0,0,0,19,19,0,19,19,0
1765509686.209117,0.0,0,0,0,19,19,0,19,19,0
1765509686.2608778,10.0,0,0,0,19,19,0,19,19,0
1765509686.3112924,0.0,0,0,0,19,19,0,19,19,0
1765509686.3798962,25.0,0,0,0,19,19,0,19,19,0
1765509686.435564,0.0,0,0,0,19,19,0,19,19,0
1765509686.4869962,0.0,0,0,0,19,19,0,19,19,0
1765509686.5380013,11.1,0,0,0,19,19,0,19,19,0
1765509686.5883665,11.1,0,0,0,19,19,0,19,19,0
1765509686.6386395,0.0,0,0,0,19,19,0,19,19,0
1765509686.7040675,0.0,0,0,0,19,19,0,19,19,0
1765509686.755753,0.0,0,0,0,19,19,0,19,19,0
1765509686.8122792,0.0,0,0,0,19,19,0,19,19,0
1765509686.871937,0.0,0,0,0,19,19,0,19,19,0
1765509686.92571,9.1,0,0,0,19,19,0,19,19,0
1765509686.977482,0.0,0,0,0,19,19,0,19,19,0
1765509687.0311003,33.3,0,0,0,19,19,0,19,19,0
1765509687.0815043,33.3,0,0,0,19,19,0,19,19,0
1765509687.1324553,37.5,0,0,0,19,19,0,19,19,0
1765509687.1827385,50.0,0,0,0,19,19,0,19,19,0
1765509687.2331498,44.4,0,0,0,19,19,0,19,19,0
1765509687.2840676,42.9,0,0,0,19,19,0,19,19,0
1765509687.3422005,75.0,0,0,0,19,19,0,19,19,0
1765509687.3936207,25.0,0,0,0,19,19,0,19,19,0
1765509687.444052,44.4,0,0,0,19,19,0,19,19,0
1765509687.494555,44.4,0,0,0,19,19,0,19,19,0
1765509687.5512905,66.7,0,0,0,19,19,0,19,19,0
1765509687.6120603,100.0,0,0,0,19,19,0,19,19,0
1765509687.6671414,100.0,0,0,0,19,19,0,19,19,0
1765509687.7182684,100.0,0,0,0,19,19,0,19,19,0
1765509687.7699847,100.0,0,0,0,19,19,0,19,19,0
1765509687.8226526,100.0,0,0,0,19,19,0,19,19,0
1765509687.8739438,100.0,0,0,0,19,19,0,19,19,0
1765509687.9243445,100.0,0,0,0,19,19,0,19,19,0
1765509687.9898818,87.5,0,0,0,19,19,0,19,19,0
1765509688.0502832,100.0,0,0,0,19,19,0,19,19,0
1765509688.1136289,100.0,0,0,0,19,19,0,19,19,0
1765509688.1782954,100.0,0,0,0,19,19,0,19,19,0
1765509688.2333436,100.0,1048,0,0,19,19,0,19,19,0
1765509688.341368,100.0,1666,0,0,19,19,0,19,19,0
1765509688.3950887,100.0,2284,0,0,19,19,0,19,19,0
1765509688.4546933,100.0,2902,0,0,19,19,0,19,19,0
1765509688.560244,90.9,4138,1,0,19,19,0,19,19,0
1765509688.6204317,100.0,4756,1,0,19,19,0,19,19,0
1765509688.7096968,100.0,5374,2,0,19,19,0,19,19,0
1765509688.7607844,100.0,5992,2,0,19,19,0,19,19,0
1765509689.0373137,100.0,6611,2,0,19,19,0,19,19,0
1765509689.0878634,100.0,7231,2,1,19,19,0,19,19,0
1765509689.140858,100.0,9070,2,1,19,19,0,19,19,0
1765509689.2051902,83.3,10446,2,1,19,19,0,19,19,0
1765509689.2603006,100.0,11817,2,1,19,19,0,19,19,0
1765509689.314956,88.9,13325,2,2,19,19,0,19,19,0
1765509689.42063,100.0,16341,2,2,18,19,0,19,19,0
1765509689.5691605,7.7,17849,2,2,18,19,0,19,19,0
1765509689.6222594,100.0,19357,2,3,19,19,0,19,19,0
1765509689.6743803,100.0,20865,2,3,19,19,0,19,19,0
1765509689.7252975,100.0,22373,2,3,19,19,0,19,19,0
1765509689.7773237,100.0,23881,2,3,19,19,0,19,19,0
1765509689.840872,100.0,25389,3,3,18,19,0,19,19,0
1765509689.8944228,66.7,28181,3,3,18,19,0,19,19,0
1765509689.9958303,75.0,33356,3,2,17,19,1,19,19,0
1765509690.0985253,40.0,40460,3,2,17,19,1,19,19,0
1765509690.1985047,71.4,46905,3,3,16,19,1,18,19,0
1765509690.2490225,50.0,49517,3,3,16,19,1,18,19,0
1765509690.302242,62.5,53605,3,3,16,19,1,18,19,0
1765509690.4009485,57.1,61781,3,4,17,19,2,18,19,1
1765509690.4529078,28.6,65869,3,4,17,19,2,18,19,1
1765509690.5532396,23.1,74045,3,4,17,19,1,18,19,1
1765509690.6061637,50.0,78133,2,4,17,19,1,18,19,1
1765509690.7063022,13.3,86309,2,4,18,19,1,18,19,1
1765509690.7571354,42.9,90397,2,4,18,19,0,18,19,1
1765509690.856559,33.3,98573,1,4,18,19,0,18,19,1
1765509690.9063683,40.0,101189,1,4,18,19,0,18,19,1
1765509690.9579449,37.5,105545,1,4,18,19,0,18,19,1
1765509691.0082276,14.3,108161,2,4,18,19,0,18,19,1
1765509691.061469,42.9,112785,2,4,17,19,0,18,19,1
1765509691.1170518,40.0,117409,2,4,17,19,0,18,19,1
1765509691.2161663,17.6,126786,3,4,17,19,0,18,19,0
1765509691.3177857,25.0,134286,3,4,17,19,0,18,19,0
1765509691.3683062,11.1,139174,3,4,17,19,0,18,19,0
1765509691.4190845,66.7,144062,4,4,17,19,0,18,19,0
1765509691.469193,50.0,148950,4,4,17,19,0,18,19,0
1765509691.5197797,0.0,153838,4,4,17,19,1,18,19,0
1765509691.5702262,66.7,158726,4,4,17,19,1,18,19,0
1765509691.622982,60.0,163614,3,4,17,19,1,18,19,0
1765509691.7224786,17.6,173390,3,4,17,19,1,19,18,0
1765509691.7797997,50.0,178278,3,4,17,19,1,19,18,0
1765509691.8298233,33.3,183166,3,5,17,19,1,19,18,0
1765509691.8827763,25.0,188054,3,5,17,19,1,19,18,0
1765509691.9349122,71.4,193070,3,5,17,19,1,18,18,0
