client_id,cell_id,request_time,response_time,latency_ms,success,snapshot_id,seq_num
player_4,19_0,8655.511009055,8655.512013956,1,1,0,30
player_4,19_1,8656.505452696,8656.506454125,1,1,0,54
player_4,18_0,8657.506763374,8657.507764262,1,1,0,76
player_4,18_0,8658.517838527,8658.518839503,1,0,0,0
player_4,19_2,8659.522766136,8659.523766978,1,1,0,119
player_4,19_1,8660.519829584,8660.52083044,1,0,0,0
player_4,19_2,8661.521900634,8661.522901965,1,0,0,0
player_4,17_1,8662.522191611,8662.523192172,1,1,0,183
player_4,17_1,8663.525654447,8663.526655064,1,0,0,0
player_4,17_2,8664.530811016999,8664.531811755,1,1,0,230
player_4,16_1,8665.532204478,8665.533205438,1,1,0,252
player_4,17_2,8666.535309992,8666.536310919,1,0,0,0
player_4,17_4,8667.535242726,8667.536243848,1,1,0,298
player_4,18_5,8668.538817149,8668.539817816,1,1,0,322
player_4,18_7,8669.540705051,8669.541705737,1,1,0,345
player_4,19_9,8670.541761262,8670.542761899,1,1,0,368
player_4,17_7,8671.543325903,8671.544326537,1,1,0,390
player_4,16_6,8672.546701075,8672.547702227,1,1,0,413
player_4,17_7,8673.550663742999,8673.551665171,1,0,0,0
player_4,19_8,8674.55233028,8674.553332011,1,1,0,458
player_4,18_9,8675.559689775,8675.560690904,1,0,0,0
player_4,18_9,8676.559554548,8676.560555677,1,0,0,0
player_4,17_7,8677.562732680999,8677.563734049,1,0,0,0
player_4,16_7,8678.565105106,8678.566105746,1,1,0,545
player_4,17_8,8679.568170048,8679.569170905,1,1,0,568
player_4,18_7,8680.571625985,8680.572626822,1,0,0,0
player_4,18_7,8681.578043141999,8681.579044284,1,0,0,0
player_4,16_5,8682.583093082,8682.584094439,1,1,0,633
player_4,18_6,8683.58508757,8683.586088643,1,1,0,655
player_4,16_4,8684.58636752,8684.587368385,1,1,0,676
player_4,16_1,8685.593743873,8685.594744616,1,0,0,0
player_4,15_0,8686.591851475,8686.592852655,1,1,0,719
player_4,14_0,8687.591995767,8687.592996839,1,1,0,742
player_4,12_0,8688.593129022,8688.59413002,1,1,0,763
player_4,13_2,8689.595395613,8689.596396352,1,1,0,787
player_4,12_3,8690.603753444,8690.604754488,1,1,0,810
player_4,9_3,8691.606375116,8691.607384913,1,1,0,831
player_4,8_3,8692.614947775,8692.615949187,1,0,0,0
player_4,8_6,8693.615845141,8693.616845816,1,1,0,872
player_4,6_6,8694.621898834,8694.622899761,1,1,0,894
