timestamp,cpu_percent,bytes_sent,player1_pos_x,player1_pos_y
1765496566.838312,100.0,13888355,0,0
1765496566.8927577,100.0,13890579,0,0
1765496566.9628582,92.9,13892803,0,0
1765496567.0027645,100.0,13895027,0,0
1765496567.0568464,100.0,13897251,0,0
1765496567.1068842,75.0,13899475,0,0
1765496567.167835,100.0,13901699,0,0
1765496567.2304418,90.9,13903923,0,0
1765496567.2836204,88.9,13906147,0,0
1765496567.342486,100.0,13908371,0,0
1765496567.3935091,85.7,13910595,0,0
1765496567.452482,100.0,13912819,0,0
1765496567.5409565,92.9,13915043,0,0
1765496567.575857,100.0,13917267,0,0
1765496567.6208155,100.0,13919491,0,0
1765496567.6754572,100.0,13921715,0,0
1765496567.7848053,53.8,13923939,0,0
1765496567.8329186,20.0,13926163,0,0
1765496567.8929098,93.3,13928387,0,0
1765496567.8164759,0.0,0,0,0
1765496567.872666,77.8,0,0,0
1765496567.9243672,100.0,0,0,0
1765496567.9761894,100.0,0,0,0
1765496568.0279982,100.0,0,0,0
1765496568.0989366,81.8,0,0,0
1765496568.1505163,83.3,0,0,0
1765496568.21671,100.0,0,0,0
1765496568.2809951,90.0,0,0,0
1765496568.352424,100.0,0,0,0
1765496568.4145582,87.5,0,0,0
1765496568.465265,88.9,0,0,0
1765496568.5167372,100.0,0,0,0
1765496568.5710363,90.0,0,0,0
1765496568.630283,100.0,0,0,0
1765496568.6809564,100.0,0,0,0
1765496568.7321467,85.7,0,0,0
1765496568.7853293,100.0,0,0,0
1765496567.9440794,100.0,13930611,0,0
1765496567.997314,100.0,13932835,0,0
1765496568.05084,100.0,13935059,0,0
1765496568.1028056,66.7,13937283,0,0
1765496568.1527843,83.3,13939507,0,0
1765496568.209929,100.0,13941731,0,0
1765496568.2643027,88.9,13943955,0,0
1765496568.3148575,100.0,13946179,0,0
1765496568.36755,100.0,13948403,0,0
1765496568.4228873,88.9,13950627,0,0
1765496568.488812,90.9,13952851,0,0
1765496568.5400314,100.0,13955075,0,0
1765496568.5915115,87.5,13957299,0,0
1765496568.6503336,100.0,13959523,0,0
1765496568.7025492,100.0,13961747,0,0
1765496568.7547429,90.0,13963971,0,0
1765496568.812741,85.7,13966195,0,0
1765496568.8834302,91.7,13968419,0,0
1765496568.884386,87.5,0,0,0
1765496568.9394636,100.0,0,0,0
1765496568.990091,88.9,0,0,0
1765496569.0411732,100.0,0,0,0
1765496569.094437,100.0,0,0,0
1765496569.1448264,100.0,0,0,0
1765496569.196908,100.0,0,0,0
1765496569.2651477,91.7,0,0,0
1765496569.3180459,100.0,0,0,0
1765496569.3697956,100.0,0,0,0
1765496569.4209104,100.0,0,0,0
1765496569.4859076,88.9,0,0,0
1765496569.5365,90.0,0,0,0
1765496569.6379435,100.0,0,0,0
1765496569.6935196,87.5,0,0,0
1765496569.7535012,100.0,0,0,0
1765496569.8294318,100.0,0,0,0
1765496569.8841784,100.0,0,0,0
1765496568.9400108,100.0,13970643,0,0
1765496568.9926326,90.9,13972867,0,0
