timestamp,cpu_percent,bytes_sent,player1_pos_x,player1_pos_y
1765559897.9238026,0.0,0,0,0
1765559897.9745986,68.8,0,0,0
1765559898.0252843,54.2,0,0,0
1765559898.0762432,54.2,0,0,0
1765559898.1266088,50.0,0,0,0
1765559898.1774204,61.8,0,0,0
1765559898.2280922,58.3,0,0,0
1765559898.2787144,79.2,0,0,0
1765559898.3290148,62.5,0,0,0
1765559898.3794875,53.3,0,0,0
1765559898.4298737,50.0,0,0,0
1765559898.480591,54.2,0,0,0
1765559898.5311477,66.7,0,0,0
1765559898.5813782,81.8,0,0,0
1765559898.6327438,83.3,0,0,0
1765559898.6838226,83.3,0,0,0
1765559898.7374253,90.9,0,0,0
1765559898.7867079,91.7,0,0,0
1765559898.8374345,87.5,0,0,0
1765559898.888392,91.7,0,0,0
1765559898.9388247,95.8,0,0,0
1765559898.9896774,71.9,0,0,0
1765559899.039846,87.5,0,0,0
1765559899.0902178,79.2,0,0,0
1765559899.1411788,66.7,0,0,0
1765559899.1913917,68.8,0,0,0
1765559899.2423224,62.5,0,0,0
1765559899.2928255,66.7,0,0,0
1765559899.3434663,58.3,0,0,0
1765559899.3937974,54.2,0,0,0
1765559899.4442573,68.8,0,0,0
1765559899.4948695,66.7,0,0,0
1765559899.5457149,79.2,0,0,0
1765559899.5958028,66.7,0,0,0
1765559899.646155,56.2,0,0,0
1765559899.6969182,62.5,0,0,0
1765559899.747223,75.0,0,0,0
1765559899.7980309,50.0,0,0,0
1765559899.8485172,62.5,0,0,0
1765559899.899487,48.0,0,0,0
1765559899.9498885,54.2,0,0,0
1765559900.000405,50.0,0,0,0
1765559900.0507174,68.8,0,0,0
1765559900.1012201,72.0,0,0,0
1765559900.1520126,54.2,0,0,0
1765559900.2029436,54.2,0,0,0
1765559900.2533789,59.4,0,0,0
1765559900.3042703,50.0,0,0,0
1765559900.3552012,52.0,0,0,0
1765559900.405776,50.0,0,0,0
1765559900.4562073,58.3,0,0,0
1765559900.5068612,50.0,0,0,0
1765559900.5576546,50.0,0,0,0
1765559900.6079547,54.2,0,0,0
1765559900.6584215,50.0,0,0,0
1765559900.709218,50.0,0,0,0
1765559900.7600157,50.0,0,0,0
1765559900.8102822,50.0,0,0,0
1765559900.8608212,54.2,0,0,0
1765559900.9114065,50.0,0,0,0
1765559900.9621863,58.3,0,0,0
1765559901.0122628,54.2,0,0,0
1765559901.0631592,54.2,0,0,0
1765559901.1137018,56.2,0,0,0
1765559901.1646016,50.0,0,0,0
1765559901.214978,58.3,0,0,0
1765559901.2654335,50.0,0,0,0
1765559901.3162487,50.0,0,0,0
1765559901.3670359,56.5,0,0,0
1765559901.4178944,52.0,0,0,0
1765559901.4681525,54.2,0,0,0
1765559901.5190349,51.6,0,0,0
1765559901.5693502,50.0,0,0,0
1765559901.6197028,52.0,0,0,0
1765559901.670552,54.2,0,0,0
1765559901.7213914,50.0,0,0,0
1765559901.7720716,65.6,0,0,0
1765559901.822501,50.0,0,0,0
1765559901.8731375,58.3,0,0,0
1765559901.9240756,50.0,0,0,0
1765559901.9745367,59.4,0,0,0
1765559902.025485,58.3,0,0,0
1765559902.0756066,58.3,0,0,0
1765559902.126403,58.3,0,0,0
1765559902.1771932,56.7,0,0,0
1765559902.2275138,50.0,0,0,0
1765559902.2781048,50.0,0,0,0
1765559902.3293037,50.0,0,0,0
1765559902.3794832,53.3,0,0,0
1765559902.429975,46.2,0,0,0
1765559902.4811416,50.0,0,0,0
1765559902.532008,50.0,0,0,0
1765559902.583106,50.0,0,0,0
1765559902.6335292,54.2,0,0,0
1765559902.6844406,54.2,0,0,0
1765559902.7353618,50.0,0,0,0
1765559902.78579,51.6,0,0,0
1765559902.8369334,64.0,0,0,0
1765559902.8880408,87.5,0,0,0
1765559902.9386857,100.0,0,0,0
1765559902.9890234,87.5,0,0,0
1765559903.0393262,83.3,0,0,0
1765559903.0901573,79.2,0,0,0
1765559903.1410336,83.3,0,0,0
1765559903.1917737,71.9,0,0,0
1765559903.242103,79.2,0,0,0
1765559903.293646,70.8,0,0,0
1765559903.343832,75.0,0,0,0
1765559903.3940332,78.1,0,0,0
1765559903.4449031,62.5,0,0,0
1765559903.4951985,62.5,0,0,0
1765559903.5461774,66.7,0,0,0
1765559903.596989,65.6,0,0,0
1765559903.6637537,93.9,0,0,0
1765559903.7191622,91.3,0,0,0
1765559903.7696128,62.5,0,0,0
1765559903.8215935,70.8,0,0,0
1765559903.8719115,87.5,0,0,0
1765559903.9228277,66.7,0,0,0
1765559903.9736512,77.4,0,0,0
1765559904.0252006,68.0,0,0,0
1765559904.076101,79.2,0,0,0
1765559904.1264083,91.7,0,0,0
1765559904.177749,87.5,809,0,0
1765559904.2301831,100.0,1191,0,0
1765559904.2811668,100.0,1573,0,0
1765559904.3356185,100.0,1955,0,0
1765559904.386167,80.0,2337,0,0
1765559904.4364111,91.7,2719,0,0
1765559904.4868793,95.8,3101,0,0
1765559904.5387228,87.5,3483,0,0
1765559904.58867,95.8,3865,0,0
1765559904.639296,91.7,4247,0,0
1765559904.6899579,85.7,4629,0,0
1765559904.7413797,93.3,5011,0,0
1765559904.794172,100.0,5393,0,0
1765559904.8478026,100.0,5775,0,1
1765559904.8996315,96.2,6157,0,1
1765559904.9496765,83.3,6539,0,1
1765559905.0037322,93.8,7108,0,1
1765559905.052216,75.0,7490,0,1
1765559905.102878,91.7,7872,0,1
1765559905.1532207,92.0,8254,1,1
1765559905.2053373,96.8,8823,1,1
1765559905.2561421,92.3,9205,1,1
1765559905.3070457,87.5,9587,1,2
1765559905.3576407,91.7,10156,1,2
1765559905.4080396,83.3,10538,1,2
1765559905.4586527,81.2,10920,1,3
1765559905.5090718,75.0,11302,1,3
1765559905.56005,75.0,11871,1,3
1765559905.6103885,83.3,12253,1,4
1765559905.6605127,68.8,12635,1,4
1765559905.7121527,54.2,13205,1,4
1765559905.7624376,58.3,13587,2,4
1765559905.8127499,58.3,13969,2,4
1765559905.8632069,71.0,14351,2,4
1765559905.9137106,76.0,14921,2,5
1765559905.964302,50.0,15303,2,5
1765559906.0148206,60.0,15685,2,5
1765559906.0654013,75.0,16255,2,5
1765559906.1155052,68.8,16637,2,6
1765559906.1661842,58.3,17019,2,6
1765559906.2162995,58.3,17401,2,6
1765559906.2667937,50.0,17783,2,7
1765559906.3182898,62.5,18165,2,7
1765559906.3691072,87.5,18547,2,7
1765559906.4197047,58.3,18929,2,7
1765559906.4705448,54.2,19311,2,7
1765559906.521439,62.5,19693,2,7
1765559906.5722172,75.0,20075,2,7
1765559906.6229014,68.0,20457,2,7
1765559906.6733289,70.8,20839,2,7
1765559906.7240522,53.1,21221,2,7
1765559906.7750807,54.2,21603,2,7
1765559906.8256235,64.0,21985,2,7
1765559906.8765068,75.0,22367,2,7
1765559906.9271364,63.6,22749,2,7
1765559906.9781814,56.0,23131,2,7
1765559907.0286372,62.5,23513,2,7
1765559907.0793126,62.5,23895,2,7
1765559907.130204,90.6,24277,2,7
1765559907.1802862,66.7,24659,2,7
1765559907.2308228,60.0,25041,2,7
1765559907.2817936,50.0,25423,2,7
1765559907.3328357,63.6,25805,2,7
1765559907.3836575,66.7,26187,2,7
1765559907.4341552,58.3,26569,2,7
1765559907.484656,52.0,26951,2,7
1765559907.5374582,93.8,27333,2,7
1765559907.585807,95.8,27715,2,7
1765559907.6369944,91.7,28097,2,7
1765559907.6870766,100.0,28479,2,7
1765559907.7378457,93.8,28861,2,7
1765559907.7880673,76.0,29243,2,7
1765559907.838529,54.2,29625,2,7
1765559907.8890536,70.8,30007,2,7
1765559907.939113,70.8,30389,2,7
1765559907.989825,62.5,30771,2,7
1765559908.040675,80.0,31153,2,7
1765559908.0917838,62.5,31535,2,7
1765559908.1423485,50.0,31917,2,7
1765559908.1930912,56.2,32299,2,7
1765559908.2441897,50.0,32681,2,7
1765559908.294524,70.8,33063,2,7
1765559908.3448727,83.3,33445,2,7
1765559908.3953328,87.5,33827,2,7
1765559908.4455578,66.7,34209,2,7
1765559908.49584,54.2,34591,2,7
1765559908.5467427,54.2,34973,2,7
1765559908.5975382,62.5,35355,2,7
1765559908.6484485,83.3,35737,2,7
1765559908.698573,75.0,36119,2,7
1765559908.7493637,54.2,36501,2,7
1765559908.799748,54.2,36883,2,7
1765559908.8505177,56.2,37265,2,7
1765559908.9011242,91.7,37647,2,7
1765559908.951728,79.2,38029,2,7
1765559909.002259,54.2,38411,2,7
