client_id,cell_id,request_time,response_time,latency_ms,success,snapshot_id,seq_num
player_4,19_1,8721.006411749,8721.007415348,1,1,0,38
player_4,18_0,8722.003451773,8722.00445245,1,1,0,60
player_4,17_0,8723.019194985,8723.020195743,1,1,0,83
player_4,16_0,8724.021226046,8724.022226742,1,1,0,104
player_4,14_0,8725.027175154999,8725.02817692,1,1,0,128
player_4,16_0,8726.027847277,8726.028847695,1,0,0,0
player_4,15_0,8727.03217746,8727.03317849,1,1,0,172
player_4,15_1,8728.033243593,8728.034244173,1,1,0,196
player_4,15_3,8729.033956035,8729.034957033,1,1,0,219
player_4,12_3,8730.039871808,8730.040872666,1,1,0,242
player_4,10_4,8731.042783551,8731.0437855,1,1,0,266
player_4,10_4,8731.148822186,8731.149823483,1,0,0,0
player_4,9_4,8732.045996827,8732.046997501,1,1,0,290
player_4,8_1,8733.051741971,8733.052743297,1,1,0,313
player_4,7_2,8734.055628668999,8734.056629478,1,1,0,336
player_4,6_3,8735.058794068,8735.0597947,1,1,0,360
player_4,6_3,8736.063406464,8736.064407743,1,0,0,0
player_4,6_3,8737.064594815,8737.065596053,1,0,0,0
player_4,4_2,8738.072945083999,8738.073946314,1,1,0,427
player_4,3_2,8739.069619479,8739.070619933,1,1,0,449
player_4,1_4,8740.07202413,8740.073024885,1,1,0,473
player_4,0_4,8741.075085657,8741.07608648,1,1,0,494
player_4,0_3,8742.077673526,8742.07867512,1,1,0,518
player_4,1_3,8743.07882927,8743.079829908,1,1,0,540
player_4,2_3,8744.08200849,8744.083009301,1,1,0,564
player_4,5_4,8745.087905401,8745.088906462,1,1,0,587
player_4,4_4,8746.090800704,8746.091802257,1,1,0,611
player_4,4_4,8747.09589803,8747.096899283,1,0,0,0
player_4,2_3,8748.092730413,8748.093731671,1,0,0,0
player_4,4_3,8749.100399756,8749.101401179,1,1,0,675
player_4,5_2,8750.104076221,8750.105077448,1,1,0,697
player_4,6_0,8751.101463884,8751.102464811,1,1,0,719
player_4,4_0,8752.107907698999,8752.108908129,1,1,0,740
player_4,2_1,8753.113334011,8753.114335009,1,1,0,763
player_4,2_1,8754.12359288,8754.124593964,1,0,0,0
player_4,3_2,8755.126720801,8755.127721852,1,0,0,0
player_4,2_0,8756.128260827,8756.129265146,1,1,0,824
player_4,2_1,8757.135816371,8757.136816922,1,0,0,0
player_4,3_1,8758.134216399,8758.135217536,1,1,0,868
player_4,3_2,8759.134161972,8759.135162696,1,0,0,0
player_4,2_1,8760.138596499999,8760.139598839,1,0,0,0
