client_id,cell_id,request_time,response_time,latency_ms,success,snapshot_id,seq_num
player_1,0_0,8718.951455866,8718.95246606,1,1,0,1
player_1,0_0,8719.966341712,8719.96734294,1,0,0,0
player_1,0_0,8720.968625705,8720.969627107,1,0,0,0
player_1,0_1,8721.962043526,8721.963045806,1,1,0,59
player_1,1_2,8722.96641046,8722.967411742,1,1,0,81
player_1,3_5,8723.973748253,8723.974749119,1,1,0,102
player_1,4_6,8724.98404535,8724.985045868,1,1,0,126
player_1,6_7,8725.979647013999,8725.980647918,1,1,0,149
player_1,6_7,8726.981657362,8726.982658005,1,0,0,0
player_1,8_10,8727.982269454,8727.983270157,1,1,0,194
player_1,7_11,8728.988005697,8728.98900679,1,1,0,217
player_1,5_12,8729.987171394,8729.98817229,1,1,0,240
player_1,5_11,8730.991711442,8730.992712139,1,1,0,264
player_1,7_10,8731.995879807,8731.996881029,1,1,0,288
player_1,8_11,8732.999830286999,8733.000830957,1,1,0,311
player_1,7_11,8734.000419376,8734.001420386,1,0,0,0
player_1,7_13,8735.005250472,8735.006251156,1,1,0,358
player_1,7_12,8736.006244048,8736.00724469,1,1,0,381
player_1,5_13,8737.00745644,8737.00845824,1,1,0,403
player_1,7_12,8738.011434738999,8738.012435527,1,0,0,0
player_1,5_10,8739.016832052,8739.017832729,1,1,0,447
player_1,4_11,8740.020979593999,8740.021980112,1,1,0,471
player_1,5_11,8741.026602179,8741.027603155,1,0,0,0
player_1,6_9,8742.029900969,8742.030902328,1,1,0,516
player_1,5_9,8743.032114977,8743.03311591,1,1,0,538
player_1,4_8,8744.037608051,8744.038609229,1,1,0,562
player_1,5_8,8745.042822681,8745.043824107,1,1,0,585
player_1,7_9,8746.045439823,8746.04644074,1,1,0,609
player_1,9_10,8747.048526716,8747.049527437,1,1,0,631
player_1,9_10,8748.048994395,8748.049994828,1,0,0,0
player_1,10_12,8749.04947429,8749.050475554,1,1,0,673
player_1,9_14,8750.158044775,8750.15904561,1,1,0,700
player_1,5_15,8751.056614731,8751.057615446,1,0,0,0
player_1,5_12,8752.064050441999,8752.065051001,1,0,0,0
player_1,6_12,8753.063084839,8753.064085766,1,1,0,761
player_1,7_13,8754.065849698,8754.06685061,1,0,0,0
player_1,7_12,8755.070787477,8755.071788192,1,0,0,0
player_1,9_12,8756.181287841,8756.182288673,1,1,0,826
player_1,9_12,8757.081813462999,8757.082814009,1,0,0,0
player_1,9_12,8758.080623821,8758.081624762,1,0,0,0
player_1,9_11,8759.080989327,8759.081990391,1,1,0,888
player_1,11_10,8760.084693777,8760.085694296,1,0,0,0
