timestamp,cpu_percent,bytes_sent,player1_pos_x,player1_pos_y,player2_pos_x,player2_pos_y,player3_pos_x,player3_pos_y,player4_pos_x,player4_pos_y
1765509749.4413037,0.0,0,0,0,19,19,0,19,19,0
1765509749.5152493,18.8,0,0,0,19,19,0,19,19,0
1765509749.565687,0.0,0,0,0,19,19,0,19,19,0
1765509749.6161609,42.9,0,0,0,19,19,0,19,19,0
1765509749.666385,50.0,0,0,0,19,19,0,19,19,0
1765509749.7197504,10.0,0,0,0,19,19,0,19,19,0
1765509749.77495,0.0,0,0,0,19,19,0,19,19,0
1765509749.8294044,8.3,0,0,0,19,19,0,19,19,0
1765509749.8862154,0.0,0,0,0,19,19,0,19,19,0
1765509749.9365735,0.0,0,0,0,19,19,0,19,19,0
1765509749.9872947,0.0,0,0,0,19,19,0,19,19,0
1765509750.0377364,0.0,0,0,0,19,19,0,19,19,0
1765509750.0881093,0.0,0,0,0,19,19,0,19,19,0
1765509750.1490784,0.0,0,0,0,19,19,0,19,19,0
1765509750.2193124,0.0,0,0,0,19,19,0,19,19,0
1765509750.2870204,0.0,0,0,0,19,19,0,19,19,0
1765509750.341458,0.0,0,0,0,19,19,0,19,19,0
1765509750.4255571,0.0,0,0,0,19,19,0,19,19,0
1765509750.4933352,7.7,0,0,0,19,19,0,19,19,0
1765509750.5473518,18.2,0,0,0,19,19,0,19,19,0
1765509750.6076422,28.6,0,0,0,19,19,0,19,19,0
1765509750.6592953,0.0,0,0,0,19,19,0,19,19,0
1765509750.7147014,0.0,0,0,0,19,19,0,19,19,0
1765509750.7667015,0.0,0,0,0,19,19,0,19,19,0
1765509750.8223689,0.0,0,0,0,19,19,0,19,19,0
1765509750.8741686,0.0,0,0,0,19,19,0,19,19,0
1765509750.9249594,0.0,0,0,0,19,19,0,19,19,0
1765509750.981564,0.0,0,0,0,19,19,0,19,19,0
1765509751.0324004,0.0,0,0,0,19,19,0,19,19,0
1765509751.0828702,0.0,0,0,0,19,19,0,19,19,0
1765509751.1335025,20.0,0,0,0,19,19,0,19,19,0
1765509751.1891944,10.0,0,0,0,19,19,0,19,19,0
1765509751.239876,10.0,0,0,0,19,19,0,19,19,0
1765509751.2936864,0.0,0,0,0,19,19,0,19,19,0
1765509751.345129,0.0,0,0,0,19,19,0,19,19,0
1765509751.3969853,0.0,0,0,0,19,19,0,19,19,0
1765509751.4473212,0.0,0,0,0,19,19,0,19,19,0
1765509751.500331,0.0,0,0,0,19,19,0,19,19,0
1765509751.5507584,0.0,0,0,0,19,19,0,19,19,0
1765509751.6034517,50.0,0,0,0,19,19,0,19,19,0
1765509751.6538956,0.0,0,0,0,19,19,0,19,19,0
1765509751.7044723,9.1,0,0,0,19,19,0,19,19,0
1765509751.7680168,9.1,0,0,0,19,19,0,19,19,0
1765509751.827969,0.0,0,0,0,19,19,0,19,19,0
1765509751.9029584,0.0,0,0,0,19,19,0,19,19,0
1765509751.9642813,0.0,0,0,0,19,19,0,19,19,0
1765509752.0642762,0.0,0,0,0,19,19,0,19,19,0
1765509752.1318858,7.7,0,0,0,19,19,0,19,19,0
1765509752.2216332,0.0,0,0,0,19,19,0,19,19,0
1765509752.3189793,0.0,0,0,0,19,19,0,19,19,0
1765509752.3798015,100.0,0,0,0,19,19,0,19,19,0
1765509752.4311068,40.0,0,0,0,19,19,0,19,19,0
1765509752.4866626,44.4,0,0,0,19,19,0,19,19,0
1765509752.5371675,28.6,0,0,0,19,19,0,19,19,0
1765509752.5935204,100.0,0,0,0,19,19,0,19,19,0
1765509752.643876,42.9,0,0,0,19,19,0,19,19,0
1765509752.6943052,33.3,0,0,0,19,19,0,19,19,0
1765509752.7551384,40.0,0,0,0,19,19,0,19,19,0
