client_id,snapshot_id,seq_num,server_timestamp_ms,recv_time_ms,latency_ms,render_x,render_y,is_critical,cell_id,success
unknown_5023,0,0,6148,456,1,0,0,0,none,0
player_4,35,40,6158,470,1,2,0,0,none,0
player_4,36,41,6209,521,1,2,0,0,none,0
player_4,37,42,6261,570,1,2,0,0,none,0
player_4,0,0,6269,576,1,2,0,0,none,0
player_4,0,43,6269,576,1,2,0,1,19_0,1
player_4,38,44,6313,621,1,2,0,0,none,0
player_4,39,45,6363,672,1,2,0,0,none,0
player_4,40,46,6414,723,1,2,1,0,none,0
player_4,41,48,6464,773,1,2,1,0,none,0
player_4,42,49,6516,825,1,2,1,0,none,0
player_4,0,43,6269,829,1,2,1,1,19_0,1
player_4,43,50,6568,876,1,2,1,0,none,0
player_4,44,51,6618,930,1,2,0,0,none,0
player_4,45,53,6669,976,1,2,0,0,none,0
player_4,46,54,6720,1029,1,2,0,0,none,0
player_4,47,55,6770,1078,1,2,0,0,none,0
player_4,48,56,6821,1130,1,2,1,0,none,0
player_4,49,57,6871,1180,1,2,1,0,none,0
player_4,50,59,6922,1232,1,2,1,0,none,0
player_4,51,60,6973,1281,1,2,1,0,none,0
player_4,52,61,7023,1332,1,3,1,0,none,0
player_4,53,62,7073,1381,1,3,1,0,none,0
player_4,54,63,7124,1434,1,3,1,0,none,0
player_4,0,0,7167,1476,1,3,1,0,none,0
player_4,0,64,7168,1476,1,3,1,1,19_1,1
player_4,55,65,7174,1483,1,3,1,0,none,0
player_4,56,66,7225,1532,1,4,1,0,none,0
player_4,57,67,7276,1596,1,4,1,0,none,0
player_4,58,68,7327,1635,1,4,1,0,none,0
player_4,59,69,7377,1684,1,4,1,0,none,0
player_4,0,64,7168,1698,1,3.36,1.0,1,19_1,1
player_4,60,70,7428,1736,1,3,1,0,none,0
player_4,61,72,7478,1787,1,3,1,0,none,0
player_4,62,73,7529,1837,1,3,1,0,none,0
player_4,63,74,7585,1901,1,3,1,0,none,0
player_4,64,75,7638,1946,1,4,1,0,none,0
player_4,65,77,7692,1999,1,4,1,0,none,0
player_4,67,79,7801,2112,1,4,1,0,none,0
player_4,68,80,7851,2160,1,3,1,0,none,0
player_4,69,82,7901,2213,1,3,1,0,none,0
player_4,70,83,7951,2260,1,3,1,0,none,0
player_4,71,84,8002,2311,1,3,1,0,none,0
player_4,72,85,8054,2363,1,3,0,0,none,0
player_4,73,86,8104,2412,1,3,0,0,none,0
player_4,74,87,8155,2462,1,3,0,0,none,0
player_4,0,88,8172,2480,1,3,0,1,17_2,1
player_4,75,89,8206,2517,1,3,0,0,none,0
player_4,76,90,8259,2575,1,3,0,0,none,0
player_4,0,0,8275,2582,1,3,0,0,none,0
player_4,0,0,8275,2582,1,3,0,1,17_2,0
player_4,77,91,8319,2628,1,3,0,0,none,0
player_4,78,92,8369,2677,1,3,0,0,none,0
player_4,79,93,8427,2735,1,3,0,0,none,0
player_4,80,95,8472,2781,1,3,0,0,none,0
player_4,81,96,8520,2829,1,3,0,0,none,0
player_4,83,98,8622,2930,1,3,0,0,none,0
player_4,84,100,8676,2984,1,2,0,0,none,0
player_4,85,101,8728,3038,1,2,0,0,none,0
player_4,86,102,8780,3087,1,2,0,0,none,0
player_4,87,103,8830,3138,1,2,0,0,none,0
player_4,88,104,8880,3191,1,1,0,0,none,0
player_4,89,106,8930,3239,1,1,0,0,none,0
player_4,90,107,8981,3289,1,1,0,0,none,0
player_4,91,108,9031,3340,1,1,0,0,none,0
player_4,92,109,9082,3391,1,1,1,0,none,0
player_4,93,110,9133,3442,1,1,1,0,none,0
player_4,0,0,9175,3485,1,1,1,0,none,0
player_4,0,0,9178,3485,1,1,1,1,17_2,0
player_4,94,111,9183,3496,1,1,1,0,none,0
player_4,95,112,9233,3544,1,1,1,0,none,0
player_4,96,113,9287,3597,1,1,0,0,none,0
player_4,97,114,9338,3646,1,1,0,0,none,0
player_4,98,115,9388,3697,1,1,0,0,none,0
player_4,99,116,9439,3749,1,1,0,0,none,0
player_4,100,117,9489,3798,1,1,0,0,none,0
player_4,101,118,9540,3850,1,1,0,0,none,0
player_4,103,120,9642,3950,1,1,0,0,none,0
player_4,104,122,9695,4003,1,1,0,0,none,0
player_4,105,123,9746,4053,1,1,0,0,none,0
player_4,106,124,9796,4104,1,1,0,0,none,0
player_4,107,125,9847,4168,1,1,0,0,none,0
player_4,108,126,9899,4211,1,0,0,0,none,0
player_4,109,127,9949,4259,1,0,0,0,none,0
player_4,110,128,9999,4307,1,0,0,0,none,0
player_4,111,129,10053,4364,1,0,0,0,none,0
player_4,112,130,10103,4412,1,0,1,0,none,0
player_4,113,131,10154,4463,1,0,1,0,none,0
player_4,114,132,10204,4512,1,0,1,0,none,0
player_4,115,133,10255,4563,1,0,1,0,none,0
player_4,0,0,10286,4594,1,0,1,0,none,0
player_4,0,134,10287,4594,1,0,1,1,18_4,1
player_4,116,135,10305,4614,1,0,1,0,none,0
player_4,117,136,10356,4665,1,0,1,0,none,0
player_4,118,137,10406,4714,1,0,1,0,none,0
player_4,119,138,10457,4764,1,0,1,0,none,0
player_4,120,139,10507,4814,1,0,1,0,none,0
player_4,121,140,10557,4865,1,0,1,0,none,0
player_4,122,141,10608,4916,1,0,1,0,none,0
player_4,123,142,10659,4968,1,0,1,0,none,0
player_4,124,143,10709,5018,1,0,0,0,none,0
player_4,125,144,10759,5067,1,0,0,0,none,0
player_4,126,145,10810,5118,1,0,0,0,none,0
player_4,128,148,10911,5221,1,0,1,0,none,0
player_4,129,149,10962,5271,1,0,1,0,none,0
player_4,130,150,11012,5321,1,0,1,0,none,0
player_4,131,151,11063,5370,1,0,1,0,none,0
player_4,132,152,11113,5421,1,0,1,0,none,0
player_4,0,0,11193,5500,1,0,1,0,none,0
player_4,0,154,11193,5501,1,0,1,1,19_2,1
player_4,134,155,11213,5523,1,0,1,0,none,0
player_4,135,156,11267,5575,1,0,1,0,none,0
player_4,136,157,11316,5624,1,0,1,0,none,0
player_4,137,158,11366,5674,1,0,1,0,none,0
player_4,138,159,11418,5727,1,0,1,0,none,0
player_4,139,161,11469,5778,1,0,1,0,none,0
player_4,140,162,11520,5828,1,0,2,0,none,0
player_4,141,163,11572,5883,1,0,2,0,none,0
player_4,142,164,11621,5930,1,0,2,0,none,0
player_4,143,165,11672,5980,1,1,2,0,none,0
player_4,144,166,11722,6030,1,1,2,0,none,0
player_4,145,167,11772,6082,1,1,2,0,none,0
player_4,146,168,11824,6132,1,1,2,0,none,0
player_4,147,169,11877,6186,1,1,2,0,none,0
player_4,148,171,11927,6236,1,1,1,0,none,0
player_4,149,172,11978,6286,1,1,1,0,none,0
player_4,150,173,12031,6340,1,1,1,0,none,0
player_4,151,174,12079,6391,1,1,1,0,none,0
player_4,152,175,12129,6439,1,1,0,0,none,0
player_4,153,176,12181,6489,1,1,0,0,none,0
player_4,0,0,12195,6503,1,1,0,0,none,0
player_4,0,177,12195,6503,1,1,0,1,17_4,1
player_4,154,178,12231,6540,1,1,0,0,none,0
player_4,155,179,12284,6596,1,2,0,0,none,0
player_4,156,180,12336,6643,1,2,0,0,none,0
player_4,157,181,12386,6694,1,2,0,0,none,0
player_4,158,182,12436,6746,1,2,0,0,none,0
player_4,159,184,12487,6795,1,2,0,0,none,0
player_4,161,186,12590,6899,1,2,0,0,none,0
player_4,162,187,12639,6949,1,2,0,0,none,0
player_4,163,188,12690,6999,1,3,0,0,none,0
player_4,164,189,12741,7049,1,3,0,0,none,0
player_4,165,190,12790,7098,1,3,0,0,none,0
player_4,166,191,12845,7158,1,3,0,0,none,0
player_4,167,192,12893,7202,1,3,0,0,none,0
player_4,168,194,12944,7252,1,3,0,0,none,0
player_4,169,195,12994,7304,1,3,0,0,none,0
player_4,170,196,13047,7356,1,3,0,0,none,0
player_4,171,197,13099,7408,1,3.92224,0.0,0,none,0
player_4,172,198,13149,7459,1,4,0,0,none,0
player_4,0,0,13197,7504,1,4,0,0,none,0
player_4,173,200,13200,7508,1,4,0,0,none,0
player_4,174,201,13254,7563,1,4,0,0,none,0
player_4,175,202,13304,7613,1,5,0,0,none,0
player_4,176,203,13356,7665,1,5,0,0,none,0
player_4,177,204,13406,7713,1,5,0,0,none,0
player_4,0,199,13197,7722,1,5,0,1,17_7,1
player_4,178,205,13458,7767,1,5,0,0,none,0
player_4,179,207,13510,7819,1,5,0,0,none,0
player_4,180,208,13560,7869,1,5,0,0,none,0
player_4,181,209,13611,7921,1,5,0,0,none,0
player_4,182,210,13662,7972,1,5,0,0,none,0
player_4,183,211,13714,8022,1,5,0,0,none,0
player_4,184,212,13765,8073,1,5,0,0,none,0
player_4,185,214,13815,8123,1,5,0,0,none,0
player_4,186,215,13866,8176,1,5,0,0,none,0
player_4,187,217,13917,8227,1,4,0,0,none,0
player_4,188,218,13969,8277,1,4,0,0,none,0
player_4,190,220,14069,8379,1,4,0,0,none,0
player_4,191,221,14120,8433,1,3,0,0,none,0
player_4,192,222,14171,8479,1,3,0,0,none,0
player_4,0,0,14202,8509,1,3,0,0,none,0
player_4,0,223,14202,8509,1,3,0,1,17_6,1
player_4,193,224,14222,8530,1,3,0,0,none,0
player_4,195,226,14326,8638,1,3,0,0,none,0
player_4,196,227,14376,8685,1,3,1,0,none,0
player_4,197,228,14427,8738,1,3,1,0,none,0
player_4,198,230,14479,8788,1,3,1,0,none,0
player_4,199,231,14531,8839,1,3,2,0,none,0
player_4,200,232,14582,8890,1,3,2,0,none,0
player_4,201,233,14633,8940,1,3,2,0,none,0
player_4,203,235,14734,9044,1,3,2,0,none,0
player_4,204,236,14785,9093,1,3,1,0,none,0
player_4,205,237,14836,9144,1,3,1,0,none,0
player_4,206,238,14889,9200,1,3,1,0,none,0
player_4,207,239,14939,9247,1,2,1,0,none,0
player_4,208,240,14989,9297,1,2,1,0,none,0
player_4,209,241,15041,9349,1,2,1,0,none,0
player_4,210,242,15098,9407,1,2,1,0,none,0
player_4,211,243,15149,9457,1,3,1,0,none,0
player_4,212,244,15203,9518,1,3,1,0,none,0
player_4,0,0,15213,9521,1,3,1,0,none,0
player_4,0,245,15213,9523,1,3,1,1,15_9,1
player_4,213,246,15250,9559,1,3,1,0,none,0
player_4,214,247,15303,9612,1,3,1,0,none,0
player_4,215,248,15354,9662,1,3,0,0,none,0
player_4,216,249,15406,9714,1,3,0,0,none,0
player_4,217,250,15464,9773,1,3,0,0,none,0
player_4,218,251,15508,9817,1,3,0,0,none,0
player_4,219,252,15558,9867,1,2,0,0,none,0
player_4,220,253,15609,9919,1,2,0,0,none,0
player_4,221,254,15659,9967,1,2,0,0,none,0
player_4,222,255,15712,10022,1,2,0,0,none,0
player_4,223,256,15762,10071,1,2,0,0,none,0
player_4,224,257,15812,10119,1,2,0,0,none,0
player_4,225,258,15862,10172,1,2,0,0,none,0
player_4,226,259,15913,10221,1,2,0,0,none,0
player_4,227,260,15964,10273,1,2,0,0,none,0
player_4,228,261,16014,10323,1,2,0,0,none,0
