client_id,cell_id,request_time,response_time,latency_ms,success,snapshot_id,seq_num
player_1,0_0,8782.868745174,8782.869747436,1,1,0,1
player_1,2_0,8783.867537615,8783.868539036,1,1,0,19
player_1,2_0,8784.880419122,8784.881419821,1,0,0,0
player_1,2_1,8785.876710954,8785.877711768,1,1,0,58
player_1,3_1,8786.878033023,8786.879034398,1,1,0,81
player_1,1_0,8787.884755465,8787.885756644,1,1,0,105
player_1,1_0,8788.090127383,8788.091128643,1,1,0,105
player_1,0_0,8788.886561971,8788.887563255,1,0,0,0
player_1,0_1,8789.891937418,8789.892938552,1,1,0,147
player_1,1_1,8790.893672021999,8790.894672957,1,1,0,170
player_1,1_1,8790.991189565,8790.992190026,1,0,0,0
player_1,3_0,8791.897556497,8791.898557814,1,1,0,193
player_1,4_0,8792.900396949999,8792.901397818,1,1,0,216
player_1,2_1,8793.908082972,8793.90908385,1,0,0,0
player_1,2_0,8794.910172931,8794.91117356,1,0,0,0
player_1,2_1,8795.912481231,8795.913482146,1,0,0,0
player_1,2_0,8796.915012989,8796.916013802,1,0,0,0
player_1,2_0,8797.919388181,8797.920389316,1,0,0,0
player_1,2_0,8798.922497985,8798.92349871,1,0,0,0
player_1,0_0,8799.925756176,8799.926756867,1,0,0,0
player_1,1_0,8800.927574995,8800.928575834,1,0,0,0
player_1,1_1,8801.929343467,8801.93034409,1,0,0,0
player_1,1_0,8802.932653575,8802.933654328,1,0,0,0
player_1,2_0,8803.938334340999,8803.939336079,1,0,0,0
player_1,0_0,8804.939157376999,8804.94015788,1,0,0,0
player_1,0_0,8805.94222493,8805.943225822,1,0,0,0
player_1,0_1,8806.945069824,8806.946071085,1,0,0,0
player_1,0_1,8807.949841888,8807.950842767,1,0,0,0
player_1,0_2,8808.951436555,8808.952437207,1,1,0,563
player_1,1_2,8809.953999891999,8809.955000666,1,1,0,585
player_1,0_0,8810.953933462,8810.9549342,1,0,0,0
player_1,1_0,8811.956653922,8811.957654852,1,0,0,0
player_1,0_1,8813.063785297,8813.064786191,1,0,0,0
player_1,1_0,8813.962386448,8813.963387071,1,0,0,0
player_1,1_1,8814.962733643999,8814.963734193,1,0,0,0
player_1,1_4,8815.966819094,8815.967820326,1,1,0,711
player_1,1_3,8816.967618122,8816.968619521,1,1,0,733
player_1,2_2,8817.972776645,8817.973780241,1,1,0,756
player_1,2_0,8818.975216555,8818.976217252,1,0,0,0
player_1,2_0,8819.980554645,8819.981555469,1,0,0,0
player_1,2_1,8820.982939645999,8820.983940379,1,0,0,0
player_1,4_1,8821.985107038,8821.98610779,1,1,0,839
player_1,3_0,8822.986676856,8822.987678164,1,0,0,0
