client_id,snapshot_id,seq_num,server_timestamp_ms,recv_time_ms,latency_ms,render_x,render_y
unknown_1410,0,0,1765487903968,1765487904065,97,0,0
player_3,136,139,1765487904016,1765487904118,102,0.0,2.0
player_3,137,140,1765487904071,1765487904175,104,0.0,2.0
player_3,138,141,1765487904122,1765487904220,98,0.0,2.0
player_3,139,142,1765487904179,1765487904278,99,0.0,2.4880000000000004
player_3,0,0,1765487904194,1765487904288,94,0.0,2.5904000000000003
player_3,0,143,1765487904194,1765487904303,109,0.0,2.67232
player_3,140,144,1765487904232,1765487904332,100,0.0,2.737856
player_3,141,145,1765487904296,1765487904393,97,0.0,2.8926258176
player_3,0,0,1765487904304,1765487904398,94,0.0,2.8926258176
player_3,0,0,1765487904301,1765487904410,109,0.0,2.91410065408
player_3,142,146,1765487904348,1765487904453,105,0.0,2.9450244186112
player_3,143,147,1765487904400,1765487904510,110,0.0,2.95601953488896
player_3,144,148,1765487904453,1765487904574,121,0.0,2.9774820018631476
player_3,145,149,1765487904524,1765487904682,158,0.0,3.0
player_3,146,150,1765487904616,1765487904716,100,0.0,3.0
player_3,147,152,1765487904678,1765487904788,110,0.0,3.5904000000000003
player_3,148,153,1765487904735,1765487904860,125,0.0,3.83222784
player_3,149,154,1765487904787,1765487904921,134,0.0,3.8926258176
player_3,150,155,1765487904840,1765487904956,116,0.0,4.291280523264
player_3,151,157,1765487904910,1765487905019,109,0.0,4.637135627911168
player_3,152,158,1765487904961,1765487905065,104,0.0,4.767766801863148
player_3,153,160,1765487905011,1765487905109,98,0.0,4.851370753192414
player_3,154,161,1765487905066,1765487905161,95,0.36000000000000004,4.904877282043145
player_3,155,162,1765487905130,1765487905239,109,0.7902848,4.968830187779898
player_3,0,0,1765487905185,1765487905312,127,0.7902848,4.968830187779898
player_3,0,163,1765487905185,1765487905312,127,0.7902848,4.968830187779898
player_3,156,164,1765487905198,1765487905312,114,0.7902848,4.968830187779898
player_3,0,0,1765487905332,1765487905427,95,1.6828804186111999,5.0
player_3,157,165,1765487905336,1765487905439,103,1.74630433488896,5.0
player_3,0,0,1765487905332,1765487905439,107,1.74630433488896,5.0
player_3,0,163,1765487905185,1765487905533,348,1.9168690044564145,5.0
player_3,158,166,1765487905582,1765487905703,121,1.9860529333147023,5.0
player_3,159,167,1765487905663,1765487905824,161,2.0,5.0
player_3,160,169,1765487905735,1765487905848,113,2.0,5.0
player_3,161,170,1765487905786,1765487905892,106,2.0,5.0
player_3,162,171,1765487905839,1765487905933,94,2.0,5.0
player_3,163,173,1765487905921,1765487906020,99,2.0,5.0
player_3,164,174,1765487905952,1765487906054,102,2.0,5.2
player_3,165,176,1765487906003,1765487906099,96,2.0,5.488
player_3,166,177,1765487906055,1765487906160,105,2.0,5.737856000000001
player_3,167,178,1765487906109,1765487906226,117,2.0,5.865782272
player_3,168,179,1765487906163,1765487906257,94,2.0,5.91410065408
player_3,0,180,1765487906203,1765487906299,96,1.6400000000000001,5.9450244186112
player_3,0,0,1765487906203,1765487906316,113,1.512,5.95601953488896
player_3,169,181,1765487906223,1765487906336,113,1.4096,5.964815627911168
player_3,170,182,1765487906285,1765487906376,91,1.262144,5.977482001863147
player_3,0,0,1765487906317,1765487906416,99,1.16777216,5.985588481192414
player_3,0,0,1765487906317,1765487906431,114,1.1342177279999999,5.988470784953931
player_3,171,183,1765487906342,1765487906446,104,1.1073741823999999,6.0
player_3,172,184,1765487906396,1765487906505,109,1.0549755813888,6.488
player_3,0,0,1765487906441,1765487906566,125,1.035184372088832,6.672320000000001
player_3,0,0,1765487906441,1765487906566,125,1.035184372088832,6.672320000000001
player_3,173,185,1765487906447,1765487906566,119,1.035184372088832,6.672320000000001
player_3,174,186,1765487906506,1765487906616,110,1.0225179981368524,6.7902848
player_3,175,187,1765487906560,1765487906685,125,1.0180143985094818,6.83222784
player_3,176,188,1765487906673,1765487906795,122,1.0,6.2727044186112
player_3,177,190,1765487906804,1765487906913,109,1.0,6.1116997298631475
player_3,178,191,1765487906867,1765487906976,109,1.0,6.045752209351945
player_3,179,192,1765487906919,1765487907022,103,1.0,6.029281413985244
player_3,180,193,1765487906973,1765487907070,97,1.0,6.018740104950557
player_3,181,195,1765487907035,1765487907129,94,1.0,6.0119936671683565
player_3,182,196,1765487907091,1765487907203,112,1.0,6.0
player_3,183,197,1765487907143,1765487907244,101,1.0,6.36
player_3,184,198,1765487907294,1765487907405,111,1.0,6.865782272
player_3,185,199,1765487907306,1765487907422,116,1.0,6.8926258176
player_3,0,0,1765487907315,1765487907422,107,1.0,6.8926258176
player_3,0,0,1765487907315,1765487907422,107,1.0,6.8926258176
player_3,186,200,1765487907366,1765487907461,95,1.0,6.931280523264
player_3,0,0,1765487907385,1765487907503,118,1.0,7.1450244186112
player_3,0,0,1765487907385,1765487907503,118,1.0,7.1450244186112
player_3,187,201,1765487907422,1765487907533,111,1.0,7.3160195348889605
player_3,0,0,1765487907475,1765487907577,102,1.0,7.562252502328935
player_3,0,0,1765487907475,1765487907583,108,1.0,7.562252502328935
player_3,188,202,1765487907488,1765487907602,114,1.0,7.649802001863148
player_3,189,203,1765487907529,1765487907657,128,0.512,7.820698624953932
player_3,190,204,1765487907584,1765487907682,98,0.4096,7.8565588999631455
player_3,191,205,1765487907648,1765487907748,100,0.20971520000000005,7.926558156781131
player_3,192,207,1765487907711,1765487907819,108,0.08589934592000002,7.969918221017552
player_3,193,208,1765487907775,1765487907884,109,0.04398046511104001,7.4965981291609864
player_3,194,209,1765487907826,1765487907939,113,0.02251799813685248,7.254258242130425
player_3,195,210,1765487907877,1765487907980,103,0.018014398509481985,7.20340659370434
player_3,196,212,1765487907943,1765487908038,95,0.0,7.104144175976622
player_3,197,213,1765487908014,1765487908117,103,0.488,7.053321818100031
player_3,198,215,1765487908067,1765487908187,120,0.7902848,7.021840616693773
player_3,199,216,1765487908129,1765487908233,104,0.865782272,7.013977994684014
player_3,200,217,1765487908195,1765487908289,94,0.931280523264,7.0
player_3,0,218,1765487908244,1765487908352,108,0.47681562791116805,7.0
player_3,0,0,1765487908244,1765487908352,108,0.47681562791116805,7.0
player_3,201,219,1765487908261,1765487908363,102,0.38145250232893446,7.0
player_3,202,220,1765487908314,1765487908429,115,0.24412960149051804,7.0
player_3,203,221,1765487908365,1765487908457,92,0.19530368119241442,6.8
player_3,0,0,1765487908388,1765487908484,96,0.15624294495393154,6.64
player_3,0,0,1765487908393,1765487908502,109,0.12499435596314523,6.512
player_3,204,222,1765487908424,1765487908545,121,0.09999548477051619,6.409599999999999
player_3,0,218,1765487908244,1765487908558,314,0.07999638781641295,6.327679999999999
player_3,205,223,1765487908477,1765487908609,132,0.06399711025313036,6.262143999999999
player_3,206,224,1765487908550,1765487908657,107,0.032766520449602744,6.134217728
player_3,207,225,1765487908609,1765487908706,97,0.020970573087745754,5.72589934592
player_3,208,226,1765487908668,1765487908764,96,0.016776458470196605,5.580719476736
player_3,209,227,1765487908726,1765487908823,97,0.0,5.297328372088832
player_3,210,229,1765487908783,1765487908892,109,0.0,5.121785701207585
player_3,211,230,1765487908840,1765487908943,103,0.0,5.297428560966068
player_3,212,231,1765487908895,1765487909006,111,0.0,5.640283423214627
player_3,213,233,1765487908945,1765487909054,109,0.0,5.815825112685889
player_3,214,234,1765487908997,1765487909098,101,0.0,5.882128072118969
player_3,215,236,1765487909050,1765487909149,99,0.0,5.924561966156141
player_3,216,237,1765487909103,1765487909208,105,0.0,5.969100581337555
player_3,217,238,1765487909152,1765487909300,148,0.0,5.984179497644829
player_3,218,239,1765487909208,1765487909325,117,0.0,5.984179497644829
player_3,0,240,1765487909248,1765487909354,106,0.0,5.62987487849269
player_3,0,0,1765487909248,1765487909355,107,0.0,5.62987487849269
player_3,219,241,1765487909269,1765487909385,116,0.0,5.403119922235321
player_3,220,242,1765487909325,1765487909440,115,0.0,5.257996750230605
player_3,0,0,1765487909395,1765487909489,94,0.0,5.165117920147587
player_3,221,243,1765487909378,1765487909496,118,0.0,5.13209433611807
player_3,0,0,1765487909395,1765487909497,102,0.0,5.13209433611807
player_3,222,244,1765487909434,1765487909548,114,0.36000000000000004,5.084540375115564
player_3,223,245,1765487909485,1765487909601,116,0.67232,5.043284672059168
player_3,224,246,1765487909581,1765487909697,116,0.8926258176,5.014183521340348
player_3,225,247,1765487909615,1765487909713,98,0.9141006540800001,5.011346817072278
player_3,226,248,1765487909679,1765487909788,109,0.9648156279111679,5.595047656272805
player_3,227,250,1765487909789,1765487909957,168,1.0,5.932060270595826
player_3,228,251,1765487909840,1765487909957,117,1.0,5.932060270595826
player_3,229,252,1765487909891,1765487909998,107,1.0,6.3165185731813285
player_3,230,253,1765487909942,1765487910053,111,1.0,6.65005750946884
player_3,231,254,1765487910002,1765487910116,114,1.0,6.820829444848046
player_3,232,255,1765487910076,1765487910167,91,1.0,6.885330844702749
player_3,233,256,1765487910132,1765487910233,101,1.0,6.941289392487808
player_3,234,257,1765487910198,1765487910300,102,1.0,6.975952135163006
player_3,235,258,1765487910251,1765487910343,92,1.0,6.984609366504324
player_3,0,259,1765487910279,1765487910380,101,0.64,7.0
player_3,0,0,1765487910279,1765487910381,102,0.64,7.0
player_3,236,260,1765487910303,1765487910412,109,0.4096,7.0
player_3,237,261,1765487910359,1765487910457,98,0.20971520000000005,7.0
player_3,0,0,1765487910410,1765487910525,115,0.16777216000000003,7.0
player_3,238,262,1765487910414,1765487910525,111,0.16777216000000003,7.0
player_3,0,0,1765487910410,1765487910525,115,0.16777216000000003,7.0
player_3,239,263,1765487910480,1765487910601,121,0.08589934592000002,7.0
player_3,240,264,1765487910532,1765487910663,131,0.06871947673600001,7.0
player_3,241,265,1765487910618,1765487910739,121,0.028147497671065603,7.0
player_3,242,266,1765487910674,1765487910784,110,0.014411518807585589,7.0
player_3,243,267,1765487910726,1765487910845,119,0.0,6.512
player_3,244,269,1765487910779,1765487910882,103,0.0,6.327679999999999
player_3,245,270,1765487910832,1765487910926,94,0.0,6.2097152
player_3,246,271,1765487910895,1765487910996,101,0.0,6.08589934592
player_3,247,273,1765487910958,1765487911061,103,0.0,6.035184372088832
player_3,248,274,1765487911009,1765487911119,110,0.0,6.018014398509482
player_3,249,275,1765487911063,1765487911175,112,0.0,6.011529215046069
player_3,250,276,1765487911118,1765487911227,109,0.0,6.0
player_3,251,277,1765487911174,1765487911285,111,0.0,6.0
player_3,252,278,1765487911230,1765487911337,107,0.0,6.0
player_3,0,0,1765487911280,1765487911377,97,0.0,6.0
player_3,253,280,1765487911281,1765487911378,97,0.0,6.0
player_3,0,279,1765487911280,1765487911378,98,0.0,6.0
player_3,254,281,1765487911339,1765487911465,126,0.5904,6.0
player_3,0,0,1765487911383,1765487911497,114,0.67232,6.0
player_3,0,0,1765487911383,1765487911497,114,0.67232,6.0
player_3,255,282,1765487911399,1765487911509,110,0.7378560000000001,6.0
player_3,256,283,1765487911456,1765487911549,93,0.7902848,6.0
player_3,0,279,1765487911280,1765487911604,324,0.865782272,6.0
player_3,257,284,1765487911518,1765487911626,108,0.865782272,6.0
player_3,258,285,1765487911575,1765487911678,103,0.9141006540800001,6.0
player_3,259,286,1765487911636,1765487911732,96,0.46801953488896003,6.0
player_3,260,287,1765487911694,1765487911794,100,0.23962600186314753,6.0
player_3,261,288,1765487911782,1765487911890,108,0.06281651863241294,6.0
player_3,262,290,1765487911837,1765487911940,103,0.4002025719247443,6.0
player_3,263,291,1765487911888,1765487911997,109,0.7543229734603752,6.0
player_3,264,292,1765487911941,1765487912046,105,0.8034583787683002,6.0
player_3,265,293,1765487911992,1765487912097,105,0.5142133624117121,6.0
player_3,266,294,1765487912049,1765487912143,94,0.2632772415547966,6.0
player_3,267,295,1765487912108,1765487912216,108,0.16849743459506983,6.0
player_3,268,296,1765487912164,1765487912279,115,0.08627068651267575,6.0
player_3,269,297,1765487912244,1765487912357,113,0.03533647319559198,5.409599999999999
player_3,0,298,1765487912292,1765487912392,100,0.022615342845178868,5.262143999999999
player_3,0,0,1765487912291,1765487912392,101,0.022615342845178868,5.262143999999999
player_3,270,299,1765487912297,1765487912406,109,0.018092274276143093,5.2097152
player_3,271,300,1765487912350,1765487912468,118,0.0,5.1073741824
player_3,0,0,1765487912398,1765487912491,93,0.0,5.08589934592
player_3,0,0,1765487912398,1765487912506,108,0.0,5.068719476736
player_3,272,301,1765487912402,1765487912515,113,0.0,5.068719476736
player_3,273,302,1765487912454,1765487912563,109,0.0,4.6839804651110395
player_3,0,298,1765487912292,1765487912619,327,0.0,4.350197998136852
player_3,274,303,1765487912524,1765487912637,113,0.0,4.350197998136852
player_3,275,304,1765487912579,1765487912692,113,0.0,4.179301375046068
player_3,276,305,1765487912650,1765487912827,177,0.0,4.058753474575095
player_3,277,306,1765487912843,1765487912959,116,0.0,4.015401870839013
player_3,278,307,1765487912953,1765487913084,131,0.0,4.0
player_3,279,308,1765487912965,1765487913085,120,0.0,4.0
player_3,280,310,1765487913016,1765487913123,107,0.0,4.0
player_3,281,311,1765487913089,1765487913199,110,0.488,4.488
player_3,282,312,1765487913125,1765487913226,101,0.67232,4.672320000000001
player_3,283,313,1765487913187,1765487913309,122,0.865782272,4.865782272
player_3,284,314,1765487913247,1765487913353,106,0.9141006540800001,4.91410065408
player_3,285,315,1765487913304,1765487913421,117,0.46801953488896003,4.95601953488896
player_3,0,0,1765487913313,1765487913427,114,0.46801953488896003,4.95601953488896
player_3,0,316,1765487913313,1765487913428,115,0.46801953488896003,4.95601953488896
player_3,286,317,1765487913363,1765487913460,97,0.2995325023289344,4.971852502328934
player_3,287,318,1765487913417,1765487913522,105,0.12268851295393153,4.988470784953931
player_3,0,0,1765487913424,1765487913526,102,0.12268851295393153,4.988470784953931
player_3,0,0,1765487913424,1765487913530,106,0.12268851295393153,4.988470784953931
player_3,288,319,1765487913471,1765487913579,108,0.06281651863241294,5.0
player_3,289,320,1765487913530,1765487913627,97,0.04020257192474429,5.0
player_3,290,321,1765487913585,1765487913706,121,0.01317357876830021,5.0
player_3,291,322,1765487913640,1765487913735,95,0.010538863014640168,5.0
player_3,292,323,1765487913700,1765487913798,98,0.3667448723293697,5.0
player_3,293,324,1765487913754,1765487913866,112,0.7406186997061098,5.0
player_3,294,325,1765487913812,1765487913937,125,0.8339959678119102,5.0
player_3,295,326,1765487913868,1765487913961,93,0.8671967742495281,5.0
player_3,296,327,1765487913950,1765487914049,99,0.2841630389860854,5.0
player_3,297,329,1765487914004,1765487914110,106,0.14549147596087572,5.0
player_3,298,330,1765487914059,1765487914172,113,0.07449163569196837,5.0
player_3,299,331,1765487914118,1765487914222,104,0.03813971747428781,5.488
player_3,300,332,1765487914176,1765487914275,99,0.024409419183544195,5.672320000000001
player_3,301,333,1765487914241,1765487914344,103,0.012497622621974628,5.83222784
player_3,0,335,1765487914315,1765487914411,96,0.0,5.931280523264
player_3,302,334,1765487914310,1765487914413,103,0.0,5.931280523264
player_3,0,0,1765487914314,1765487914419,105,0.0,5.9450244186112
player_3,303,336,1765487914363,1765487914483,120,0.0,5.971852502328934
player_3,304,337,1765487914417,1765487914509,92,0.0,5.977482001863147
player_3,0,0,1765487914441,1765487914545,104,0.0,5.985588481192414
player_3,0,0,1765487914441,1765487914551,110,0.0,5.988470784953931
player_3,305,338,1765487914469,1765487914564,95,0.0,5.988470784953931
player_3,306,339,1765487914528,1765487914635,107,0.0,6.36
player_3,307,340,1765487914579,1765487914726,147,0.0,6.36
player_3,308,341,1765487914661,1765487914768,107,0.0,6.590400000000001
player_3,309,342,1765487914717,1765487914844,127,0.0,6.83222784
player_3,310,343,1765487914776,1765487914885,109,0.0,6.8926258176
player_3,311,345,1765487914827,1765487914936,109,0.36000000000000004,6.931280523264
player_3,312,346,1765487914886,1765487914998,112,0.67232,6.964815627911168
player_3,313,347,1765487914941,1765487915061,120,0.865782272,6.985588481192414
player_3,314,349,1765487914999,1765487915107,108,0.9141006540800001,6.6307766279631455
