timestamp,cpu_percent,bytes_sent,player1_pos_x,player1_pos_y
1765032499.8567755,0.0,0,0,0
1765032499.9070432,50.0,0,0,0
1765032499.9573953,50.0,0,0,0
1765032500.0077732,56.2,0,0,0
1765032500.0582838,58.3,0,0,0
1765032500.1085067,50.0,0,0,0
1765032500.1588588,50.0,0,0,0
1765032500.2092764,55.2,0,0,0
1765032500.259679,52.0,0,0,0
1765032500.3100002,65.4,0,0,0
1765032500.3603885,50.0,0,0,0
1765032500.4108198,50.0,0,0,0
1765032500.4611354,55.2,0,0,0
1765032500.51161,44.4,0,0,0
1765032500.5619063,58.3,0,0,0
1765032500.6122973,50.0,0,0,0
1765032500.6626637,61.3,0,0,0
1765032500.7130525,64.0,0,0,0
1765032500.7634838,50.0,0,0,0
1765032500.813812,58.3,0,0,0
1765032500.8642054,62.1,0,0,0
1765032500.9145749,50.0,0,0,0
1765032500.9649706,44.4,0,0,0
1765032501.0153341,54.2,0,0,0
1765032501.0657127,54.2,0,0,0
1765032501.1160872,58.6,0,0,0
1765032501.1665974,44.4,0,0,0
1765032501.2168508,58.3,0,0,0
1765032501.267244,52.2,0,0,0
1765032501.3176742,51.5,0,0,0
1765032501.368024,50.0,0,0,0
1765032501.4183638,50.0,0,0,0
1765032501.4687376,50.0,0,0,0
1765032501.5191205,50.0,0,0,0
1765032501.5694973,50.0,0,0,0
1765032501.619872,50.0,0,0,0
1765032501.6702733,50.0,0,0,0
1765032501.7205963,62.5,0,0,0
1765032501.7710385,66.7,0,0,0
1765032501.8214056,69.2,0,0,0
1765032501.8717928,62.5,0,0,0
1765032501.922171,62.5,0,0,0
1765032501.9725318,62.5,0,0,0
1765032502.0229683,70.0,0,0,0
1765032502.0733073,61.5,0,0,0
1765032502.1237404,70.8,0,0,0
1765032502.1741107,62.5,0,0,0
1765032502.2244678,77.4,0,0,0
1765032502.274816,72.0,0,0,0
1765032502.3252904,75.0,0,0,0
1765032502.3755822,83.3,0,0,0
1765032502.4260614,75.0,0,0,0
1765032502.4764473,84.4,0,0,0
1765032502.5267472,79.2,0,0,0
1765032502.577123,75.0,0,0,0
1765032502.6275525,83.3,0,0,0
1765032502.677961,81.2,0,0,0
1765032502.728295,79.2,0,0,0
1765032502.7790306,83.3,996,0,0
1765032502.8380384,94.9,1378,0,0
1765032502.8909714,100.0,1760,0,0
1765032502.9419942,79.2,2142,0,0
1765032502.9922357,68.8,2524,0,0
1765032503.0427635,75.0,2906,0,0
1765032503.0932474,91.7,3288,0,0
1765032503.1440346,87.5,3670,0,0
1765032503.1949627,84.8,4052,0,1
1765032503.2468922,87.5,4434,0,1
1765032503.297424,83.3,4816,0,1
1765032503.3480582,83.3,6295,0,1
1765032503.3980863,84.4,7059,0,2
1765032503.4485276,91.7,7823,0,2
1765032503.498836,79.2,8587,0,2
1765032503.549251,83.3,9351,0,2
1765032503.5999715,78.1,10115,0,1
1765032503.6500783,79.2,10879,0,1
1765032503.700875,75.0,11643,0,1
1765032503.7512994,75.0,12407,0,1
1765032503.8018,83.3,13307,0,0
1765032503.8538988,87.5,14071,0,0
1765032503.904889,83.3,16029,0,0
1765032503.9545326,79.2,17175,0,0
1765032504.0052648,65.6,18321,0,1
1765032504.055542,62.5,19467,0,1
1765032504.1061218,96.2,20613,0,1
1765032504.1571236,62.5,21759,0,1
1765032504.2078683,62.5,22905,0,1
1765032504.2585268,62.5,24051,0,1
1765032504.3092585,66.7,25197,0,1
1765032504.360081,70.8,28064,0,1
1765032504.4101222,62.5,29592,0,1
1765032504.4606602,65.6,31120,0,1
1765032504.511196,54.2,32648,0,1
1765032504.5614076,50.0,34176,0,1
1765032504.611811,50.0,35704,0,0
1765032504.6622627,50.0,37232,0,0
1765032504.7126021,54.2,38760,0,0
1765032504.7635298,50.0,40288,0,0
1765032504.8145065,54.2,42196,0,1
1765032504.8653831,71.9,43724,0,1
1765032504.9158747,66.7,45632,0,1
1765032504.966545,70.8,47160,0,1
1765032505.0166674,54.2,48688,0,1
1765032505.0672467,50.0,50216,0,1
1765032505.117542,53.1,51744,0,1
1765032505.1684275,50.0,53272,0,1
1765032505.2188694,54.2,54800,0,1
1765032505.269226,50.0,56328,0,1
1765032505.3197005,62.5,58242,0,1
1765032505.371014,60.0,60150,0,1
1765032505.4212556,62.5,61678,0,1
1765032505.4714885,50.0,63206,0,1
1765032505.521889,50.0,64734,0,1
1765032505.5723689,54.2,66262,0,1
1765032505.6227899,52.0,67790,0,1
1765032505.6736734,50.0,69318,0,1
1765032505.7245967,56.2,70846,0,1
1765032505.7750666,50.0,72374,0,1
1765032505.8254209,62.5,74039,0,1
1765032505.875852,50.0,75567,0,1
1765032505.9262125,60.0,77476,0,1
1765032505.9766603,50.0,79004,0,1
1765032506.02719,54.2,80532,0,1
1765032506.0775723,54.2,82060,0,1
1765032506.1279633,58.3,83588,0,1
1765032506.1782749,53.1,85116,0,1
1765032506.2286456,50.0,86644,0,1
1765032506.27912,50.0,88172,0,1
1765032506.3294988,50.0,90086,0,1
1765032506.3798983,66.7,91999,0,1
1765032506.4310195,62.5,93527,0,1
1765032506.4817047,50.0,95055,0,1
1765032506.5322,50.0,96583,0,1
1765032506.5825832,50.0,98111,0,1
1765032506.6329427,50.0,99639,1,1
1765032506.6833613,54.2,101167,1,1
1765032506.7342525,50.0,102695,1,1
1765032506.785138,50.0,104223,1,1
1765032506.8361528,53.1,105888,0,1
1765032506.8864436,54.2,107416,0,1
1765032506.936831,62.5,109082,0,1
1765032506.9873953,50.0,110610,0,1
1765032507.037736,53.1,112138,1,1
1765032507.0884037,66.7,113666,1,1
1765032507.1385295,54.2,115194,1,1
1765032507.1889122,58.3,116722,1,1
1765032507.2393255,50.0,118250,1,0
1765032507.2897542,54.5,119778,1,0
1765032507.3405066,50.0,121692,1,0
1765032507.3906167,83.3,123358,1,0
1765032507.4410276,70.8,124886,1,0
1765032507.4914546,50.0,126414,1,0
1765032507.541846,50.0,127942,1,0
1765032507.5928864,50.0,129470,1,0
1765032507.6437354,50.0,130998,1,0
1765032507.6941981,50.0,132526,1,0
1765032507.744957,50.0,134054,1,0
1765032507.7954857,54.2,135582,1,0
1765032507.8464682,58.3,137490,1,0
1765032507.8964255,75.8,139018,1,0
1765032507.947319,58.3,140684,1,0
1765032507.9972632,50.0,142212,1,0
1765032508.0481582,58.3,143740,1,1
1765032508.0985453,50.0,145268,1,1
1765032508.1488655,56.2,146796,1,1
1765032508.199252,58.3,148324,1,1
1765032508.249696,58.3,149852,0,1
1765032508.3005714,50.0,151380,0,1
1765032508.3511102,56.2,153298,0,1
1765032508.4017491,80.0,155211,0,1
