timestamp,cpu_percent,bytes_sent,player1_pos_x,player1_pos_y
1765485482.4669552,0.0,0,0,0
1765485482.5221417,88.9,0,0,0
1765485482.5763497,33.3,0,0,0
1765485482.62761,85.7,0,0,0
1765485482.6984222,90.9,0,0,0
1765485482.7371197,80.0,0,0,0
1765485482.7876241,87.5,0,0,0
1765485482.841548,83.3,0,0,0
1765485482.8925188,85.7,0,0,0
1765485482.9445245,88.9,0,0,0
1765485482.9956882,85.7,0,0,0
1765485483.0489738,75.0,0,0,0
1765485483.1196244,62.5,0,0,0
1765485483.1528983,50.0,0,0,0
1765485483.2032151,20.0,0,0,0
1765485483.254324,50.0,0,0,0
1765485483.3045108,28.6,0,0,0
1765485483.3556998,28.6,0,0,0
1765485483.4055078,42.9,0,0,0
1765485483.4619114,71.4,0,0,0
1765485483.5161011,85.7,0,0,0
1765485483.5669184,57.1,0,0,0
1765485483.6180506,50.0,0,0,0
1765485483.6753955,71.4,0,0,0
1765485483.7258244,33.3,0,0,0
1765485483.7764177,16.7,0,0,0
1765485483.826893,33.3,0,0,0
1765485483.8784878,33.3,0,0,0
1765485483.928026,33.3,0,0,0
1765485483.9796383,33.3,0,0,0
1765485484.0300465,33.3,0,0,0
1765485484.0804467,33.3,0,0,0
1765485484.131258,42.9,0,0,0
1765485484.1816313,20.0,0,0,0
1765485484.2324057,50.0,0,0,0
1765485484.2827725,42.9,0,0,0
1765485484.3331172,50.0,0,0,0
1765485484.3843632,50.0,0,0,0
1765485484.4358072,33.3,0,0,0
1765485484.4872248,50.0,0,0,0
1765485484.5375547,20.0,0,0,0
1765485484.5882103,42.9,0,0,0
1765485484.6393642,71.4,0,0,0
1765485484.6914377,80.0,0,0,0
1765485484.7422667,42.9,0,0,0
1765485484.793052,33.3,0,0,0
1765485484.8433816,33.3,0,0,0
1765485484.8943648,33.3,0,0,0
1765485484.9449568,42.9,0,0,0
1765485484.995292,33.3,0,0,0
1765485485.0465326,50.0,0,0,0
1765485485.0970602,50.0,0,0,0
1765485485.148094,33.3,0,0,0
1765485485.1988437,33.3,0,0,0
1765485485.2511184,85.7,0,0,0
1765485485.302642,88.9,0,0,0
1765485485.3609776,100.0,0,0,0
1765485485.4141922,85.7,0,0,0
1765485485.4683595,50.0,0,0,0
1765485485.5195916,42.9,0,0,0
1765485485.573449,71.4,0,0,0
1765485485.624877,85.7,0,0,0
1765485485.6765203,83.3,0,0,0
1765485485.7282543,71.4,0,0,0
1765485485.7808616,77.8,0,0,0
1765485485.832452,40.0,0,0,0
1765485485.883045,33.3,0,0,0
1765485485.9336655,42.9,0,0,0
1765485485.9849153,20.0,0,0,0
